,man thing reason t01,god lord written t02,specie thing object t03,good evil action t04,virtue moral reason t05,nature natural man t06,sin sins man t07,end thing intention t08,knowledge thing intellect t09,power reason subject t10,act acts voluntary t11,charity god love t12,greater man greatest t13,body flesh soul t14,punishment death man t15,happiness man perfect t16,passion appetite movement t17,give work alms t18,justice man person t19,love friendship good t20,pleasure desire concupiscence t21,common people good t22,fortitude virtue temperance t23,soul body angel t24,law human divine t25,precept law commandment t26,faith unbelief unbeliever t27,vice pride opposed t28,increase circumstance measure t29,grace god man t30,habit disposition nature t31,merit reward life t32,hope object despair t33,man judge lawful t34,church spiritual bishop t35,gift holy ghost t36,god religion worship t37,honor man great t38,counsel judgment matter t39,religious perfection state t40,child father parent t41,sin mortal venial t42,sorrow pleasure pain t43,prudence art part t43,truth lie false t45,sacrifice offered worship t46,fear evil daring t47,life contemplation active t48,covetousness liberality money t49,word person man t50,anger angry envy t51,thing bound money t52,lust chastity virginity t53,peace glory vainglory t54,vow oath religion t55,prayer pray god t56,prophecy prophet revelation t57,sin original soul t58,man devil sin t59,demon future divination t60
fpsp.q6.a3,0.0876140262392789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7468876842322353,0.0,0.0,0.0503032530395501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fpsp.q6.a4,0.0,0.07347625377274335,0.0,0.0,0.0,0.200924029124266,0.0,0.0,0.0,0.06728763986904038,0.529485490521184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fpsp.q6.a5,0.0,0.0,0.0,0.0,0.0,0.25913921130560297,0.0,0.0,0.0,0.0,0.6210120149663244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fpsp.q6.a6,0.1547280689373195,0.0,0.0,0.0,0.0,0.0,0.0,0.07310187333392608,0.0,0.0,0.3233522793955633,0.0,0.10530001067237912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11321902718360735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16563270043632553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fpsp.q6.a7,0.07576826437119319,0.0,0.0,0.06235284406425716,0.0,0.0,0.0,0.0,0.09282532868571763,0.0,0.30175003087751,0.0,0.0,0.0,0.0,0.0,0.061849365571804725,0.0,0.0,0.0,0.264595511477114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0800779773798671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fpsp.q6.a8,0.11362471938720126,0.0,0.0,0.0,0.0,0.0,0.337119949469957,0.0,0.06086848919558716,0.0,0.3327328388269607,0.0,0.0,0.0,0.0,0.0,0.05206326966944687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fpsp.q7.a1,0.0,0.0,0.1959002435669241,0.0,0.0,0.0,0.0,0.0,0.10844376055344823,0.0,0.11257986604607427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4571601803696175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fpsp.q7.a2,0.0,0.0,0.0,0.061639478882583365,0.0,0.0,0.0,0.08590604179700173,0.11030680186944836,0.0,0.16319538398149724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3094871289796831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07337895855283143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fpsp.q7.a3,0.06542795248065147,0.0,0.0645824268819977,0.0,0.0,0.0,0.0,0.05943823425427045,0.0,0.0,0.24592875405426945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08370631017939335,0.0,0.0,0.0,0.0,0.0,0.35856723615721964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fpsp.q7.a4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08766443818466049,0.0,0.0,0.3322352587868806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09518232769641144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4186197022510493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fpsp.q8.a1,0.0,0.0,0.10823005335840813,0.3035694750658645,0.0,0.11783748495276553,0.0,0.2008067623204935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13220168751883746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fpsp.q8.a2,0.0,0.0,0.12213847269541413,0.0,0.0,0.0,0.0,0.4612512708839224,0.13867572171156534,0.11353209267228916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07977445462020713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fpsp.q8.a3,0.0,0.0,0.0,0.0,0.0,0.05150583747658512,0.0,0.4635424164446624,0.11478950129170275,0.0,0.2288901671810358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fpsp.q9.a1,0.0,0.0,0.09626388335830616,0.05574133639278486,0.0,0.0,0.0,0.11080856629234734,0.19911983189894725,0.12550572398582754,0.2984717932877348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fpsp.q9.a2,0.09775983571025586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17247900732392224,0.12694854514448958,0.0,0.09652485135418384,0.0,0.0,0.0,0.3391913816238635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07088340993718037,0.0
fpsp.q9.a3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07894093380169638,0.12757629110424626,0.0,0.7019266614012329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fpsp.q9.a4,0.15887792104732953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7428314226004522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fpsp.q9.a5,0.07075396601223519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26113262510600355,0.0,0.0,0.0,0.0,0.0,0.10331265028941944,0.0,0.0,0.0,0.0,0.0,0.0,0.339841142004336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05463214810054398
fpsp.q9.a6,0.0,0.0,0.0,0.07778399141604178,0.0,0.2522805744783417,0.0,0.0,0.0,0.09810156708148578,0.2059392547905072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21082607479450707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fpsp.q10.a1,0.0,0.0,0.20005031631969195,0.0,0.0,0.3303325258175307,0.0,0.0,0.12697389883287494,0.0,0.22668207605281795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fpsp.q10.a2,0.14897738615880998,0.0,0.08115849853865284,0.0900506606616235,0.0,0.0,0.0,0.09882383981138852,0.15691364346782927,0.0,0.3312213887943755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fpsp.q10.a3,0.16827518348762896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1801410713102425,0.0,0.0,0.0,0.0,0.0,0.0,0.5094361015464022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fpsp.q10.a4,0.09843999908181547,0.18820718881423146,0.0,0.0,0.0,0.2640900793276294,0.0,0.0,0.0,0.0,0.22540808652722086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05807715366078513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fpsp.q11.a1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26899315974734433,0.0934572542149198,0.35155409972314094,0.052137378291567456,0.0,0.0,0.0,0.0,0.19136264621034552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fpsp.q11.a2,0.0,0.0,0.0,0.0,0.0,0.06991025565432772,0.0,0.24562800047674946,0.096444426850636,0.3041920151423785,0.0,0.0,0.0,0.0,0.0,0.1069173818246715,0.09090246989840264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fpsp.q11.a3,0.0,0.17502724574736486,0.0,0.0,0.0,0.0,0.0,0.4679377894294697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1326766688851571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08289250961286129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fpsp.q11.a4,0.0908468851906968,0.0,0.0,0.0,0.0,0.0,0.0,0.4914803000518287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2731120845207414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fpsp.q12.a1,0.0,0.10905576285241048,0.0,0.0,0.0,0.0,0.0,0.4450208547765236,0.0,0.07534284210836133,0.15019807539237792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06574789163864078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fpsp.q12.a2,0.0,0.11016291438712048,0.0,0.0,0.0,0.0,0.0,0.7170661759855902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fpsp.q12.a3,0.29690935513273603,0.0,0.0,0.0,0.0,0.0,0.0,0.4117107424354133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fpsp.q12.a4,0.0,0.0,0.11811660635024628,0.0,0.0,0.0,0.0,0.5927028258780355,0.10476562286843023,0.0,0.1372644794141659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fpsp.q12.a5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5182461914945955,0.0,0.3523292357331204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fpsp.q13.a1,0.0,0.0,0.06395455090987248,0.0,0.0,0.0,0.0,0.19010854492556226,0.180365483281487,0.24840932308064498,0.14145589992681173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fpsp.q13.a2,0.1457401402000068,0.0,0.0,0.0,0.0,0.1160873262743206,0.0,0.23528931322278104,0.0,0.3075416834292853,0.0979335919750038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05070328492998322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fpsp.q13.a3,0.0,0.0,0.0,0.0,0.07584273401360148,0.0,0.0,0.5018697222766216,0.2700048081525945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052734088205794775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fpsp.q13.a4,0.1445498668897839,0.0,0.0,0.0,0.0,0.0,0.0,0.5467405569216574,0.05312910736825493,0.0,0.09048879997471207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08248464093626316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fpsp.q13.a5,0.20454712460807165,0.0,0.0,0.0,0.0,0.0,0.0,0.32485823459736224,0.07008147637483314,0.0,0.1858524455107295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08128318437740838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fpsp.q13.a6,0.21759972805383512,0.0,0.0,0.09889141480640896,0.0,0.0,0.0,0.2754239802291118,0.0,0.13794645009164513,0.08393944457313843,0.0,0.05932057467298035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fpsp.q14.a1,0.0,0.12757901132005414,0.0,0.0,0.0,0.0,0.0,0.06577039503238727,0.10057704857242178,0.057035608514828535,0.13973664821615792,0.0,0.0,0.0,0.0,0.0,0.07863562882705555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3875725622564165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fpsp.q14.a2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3977914066574325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06251824545785263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4216212355862592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fpsp.q14.a3,0.1339322091540302,0.0,0.0,0.0,0.0,0.0,0.0,0.14460772586441845,0.07860182885408976,0.06659217401185029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06028291260465584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3060996675471452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06605892796508461
fpsp.q14.a4,0.1999002597164935,0.0,0.0,0.0,0.0,0.0,0.0,0.12342516102726488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05489561185047382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46369538008985495,0.0,0.0,0.0,0.0,0.10244520594725136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fpsp.q14.a5,0.06371616887955651,0.0,0.0,0.0,0.0,0.0,0.0,0.1997334556325964,0.054348437238527975,0.0,0.061965123619192874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10739983255774413,0.0,0.0,0.0,0.0,0.0,0.4592516331819295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fpsp.q14.a6,0.15915006902139864,0.0,0.05914696306756328,0.0,0.0,0.0,0.0,0.0,0.20443079358745347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1691519740330256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2797161734562803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fpsp.q15.a1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268744742509936,0.5423796223215512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07146313963177857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fpsp.q15.a2,0.07458039721184481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5992824917448701,0.10127681909675512,0.0,0.0,0.0,0.0,0.0,0.15143455873384676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fpsp.q15.a3,0.05171712079273871,0.0,0.0,0.0,0.0,0.0,0.0,0.28094026131219185,0.0,0.2558721571916977,0.1256772617625514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0503423312651308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11031633305353908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fpsp.q15.a4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06222990934388847,0.0,0.5650302982050828,0.08865630339106624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07953550734420572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053059995777043324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fpsp.q16.a1,0.0,0.0,0.050113237337479015,0.0,0.0,0.0,0.0,0.0,0.09361065961117196,0.4712314011439283,0.20304555296396945,0.0,0.0,0.0,0.0,0.09342432367975624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
